open,high,low,close,volume,marketCap
1.59103004,1.79941298,1.58926257,1.76067126,16.78438951344666,1.3554023483615707
1.76009215,1.78758439,1.61001834,1.78359783,16.72118857730625,1.3544839882315314
1.78389234,1.80312043,1.65521696,1.67863414,16.553862183877495,1.3520325703826312
1.67902372,1.70632716,1.63698718,1.69879993,15.879762051554465,1.3418500306773584
1.69926697,1.76425374,1.66426344,1.66865052,16.023240427645593,1.344059779374908
1.67071446,1.68443034,1.52771357,1.56357617,16.023040793556458,1.3440567210900483
1.56377465,1.61832646,1.49515066,1.5419152,15.935853183836695,1.3427167151821924
1.53960926,1.57408037,1.47448471,1.49028596,16.219439025297504,1.3470437671207918
1.49022047,1.51058483,1.09016138,1.20569231,16.63547821334095,1.3532319436363587
1.20770464,1.38366788,1.17300697,1.3624084,16.03872116689032,1.3442967982057985
1.36149641,1.45292425,1.34723574,1.44540315,16.051907720158876,1.344498477736216
1.44601353,1.44751724,1.31342435,1.3242381,15.73223569770876,1.3395530958053743
1.32507424,1.40874461,1.26825036,1.30304194,16.32401429364308,1.3486168052783536
1.30399327,1.51703752,1.29434876,1.5156849,16.354601592158684,1.3490746447328497
1.51546171,1.72758155,1.43971994,1.67434488,17.08717842707316,1.3597458764357404
1.66969419,1.68079114,1.52983347,1.53545722,16.354243616345293,1.3490692923274021
1.53560627,1.5506101,1.430263,1.51089796,16.362081333802806,1.349186449011669
1.50977505,1.8596563,1.50203819,1.84208404,17.06287861027169,1.3594006779360865
1.84558571,1.98929513,1.72148226,1.79927479,17.27091403146427,1.3623372675150132
1.79990169,2.36498131,1.79990169,2.16175192,17.82417781982975,1.3699469924810905
2.16241208,2.48509738,1.87634191,2.48509738,17.909111607849567,1.3710903389075895
2.49098205,2.5026164,2.07774168,2.15721704,17.738576525621312,1.3687880954349427
2.15962593,2.18589242,1.90758532,1.92921661,17.73279919817224,1.368709641042481
1.93658582,2.61183107,1.93304323,2.37274497,18.889873288607905,1.3838440420981235
2.36873958,3.77931969,2.18092864,3.21988746,19.145385481504302,1.3870378980788138
