timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2019-06-09T00:00:00.000Z";"2019-06-09T23:59:59.999Z";"2019-06-09T08:00:01.000Z";"2019-06-09T22:37:01.000Z";"2781";0.4126889765;0.4136130088;0.3799674316;0.3882660599;1575002838.04;16399949893.4008;"2019-06-09T23:59:59.999Z"
"2019-06-08T00:00:00.000Z";"2019-06-08T23:59:59.999Z";"2019-06-08T00:47:00.000Z";"2019-06-08T20:04:01.000Z";"2781";0.4232610669;0.4251146361;0.4076670835;0.4124109744;1244578043.82;17419805679.1614;"2019-06-08T23:59:59.999Z"
"2019-06-07T00:00:00.000Z";"2019-06-07T23:59:59.999Z";"2019-06-07T18:47:01.000Z";"2019-06-07T01:14:01.000Z";"2781";0.4195478152;0.4305319807;0.4160006169;0.4231303617;1659632775.22;17872581318.3288;"2019-06-07T23:59:59.999Z"
"2019-06-06T00:00:00.000Z";"2019-06-06T23:59:59.999Z";"2019-06-06T21:25:02.000Z";"2019-06-06T14:54:01.000Z";"2781";0.4023325109;0.4205538962;0.3949181264;0.4195396499;2014934546.29;17720913431.6494;"2019-06-06T23:59:59.999Z"
"2019-06-05T00:00:00.000Z";"2019-06-05T23:59:59.999Z";"2019-06-05T03:04:01.000Z";"2019-06-05T15:37:00.000Z";"2781";0.4002720965;0.4071570156;0.3926884161;0.4027318598;1768216478.84;16988033342.4161;"2019-06-05T23:59:59.999Z"
"2019-06-04T00:00:00.000Z";"2019-06-04T23:59:59.999Z";"2019-06-04T00:00:01.000Z";"2019-06-04T22:06:01.000Z";"2781";0.4254149029;0.4254149029;0.3910926244;0.4006666105;2537240037.55;16900917006.1166;"2019-06-04T23:59:59.999Z"
"2019-06-03T00:00:00.000Z";"2019-06-03T23:59:59.999Z";"2019-06-03T02:52:00.000Z";"2019-06-03T23:56:00.000Z";"2781";0.4446738195;0.459578791;0.4249491799;0.425763605;2544969218.28;17959558304.1339;"2019-06-03T23:59:59.999Z"
"2019-06-02T00:00:00.000Z";"2019-06-02T23:59:59.999Z";"2019-06-02T23:44:00.000Z";"2019-06-02T03:17:00.000Z";"2781";0.430953254;0.4458645587;0.4297987251;0.4447851485;1595105831.87;18761924960.1703;"2019-06-02T23:59:59.999Z"
"2019-06-01T00:00:00.000Z";"2019-06-01T23:59:59.999Z";"2019-06-01T03:08:00.000Z";"2019-06-01T14:54:00.000Z";"2781";0.4387114289;0.4408429503;0.4241807534;0.4305829783;1740720642.4;18162849086.3406;"2019-06-01T23:59:59.999Z"
"2019-05-31T00:00:00.000Z";"2019-05-31T23:59:59.999Z";"2019-05-31T23:37:00.000Z";"2019-05-31T05:03:01.000Z";"2781";0.4223320472;0.4401765824;0.4129284321;0.4385737722;2225730799.02;18499916713.3358;"2019-05-31T23:59:59.999Z"
"2019-05-30T00:00:00.000Z";"2019-05-30T23:59:59.999Z";"2019-05-30T16:09:00.000Z";"2019-05-30T21:33:00.000Z";"2781";0.4437860876;0.4694581187;0.4136774833;0.4223954159;3527827314.74;17789891579.9072;"2019-05-30T23:59:59.999Z"
"2019-05-29T00:00:00.000Z";"2019-05-29T23:59:59.999Z";"2019-05-29T13:30:01.000Z";"2019-05-29T05:51:00.000Z";"2781";0.4467465914;0.4532774008;0.4243143279;0.4437127998;2538438749.02;18687708967.5081;"2019-05-29T23:59:59.999Z"
"2019-05-28T00:00:00.000Z";"2019-05-28T23:59:59.999Z";"2019-05-28T17:15:01.000Z";"2019-05-28T06:29:00.000Z";"2781";0.4337809942;0.453887297;0.4210213876;0.4465490372;3193961851.16;18807161863.888;"2019-05-28T23:59:59.999Z"
"2019-05-27T00:00:00.000Z";"2019-05-27T23:59:59.999Z";"2019-05-27T16:38:01.000Z";"2019-05-27T02:41:01.000Z";"2781";0.4083967817;0.4403735224;0.4070206319;0.4341678647;2736949591.32;18285708015.1029;"2019-05-27T23:59:59.999Z"
"2019-05-26T00:00:00.000Z";"2019-05-26T23:59:59.999Z";"2019-05-26T22:10:00.000Z";"2019-05-26T11:44:00.000Z";"2781";0.3871288115;0.4098590543;0.3794469967;0.408412609;1848938650.06;17200982209.7469;"2019-05-26T23:59:59.999Z"
"2019-05-25T00:00:00.000Z";"2019-05-25T23:59:59.999Z";"2019-05-25T11:22:00.000Z";"2019-05-25T06:10:00.000Z";"2781";0.3848043298;0.3935997681;0.3834782839;0.3870398259;1363572842.89;16300831592.9493;"2019-05-25T23:59:59.999Z"
"2019-05-24T00:00:00.000Z";"2019-05-24T23:59:59.999Z";"2019-05-24T16:36:01.000Z";"2019-05-24T05:38:00.000Z";"2781";0.3813128994;0.3926829691;0.3745018505;0.3845414738;1872678191.54;16195609303.219;"2019-05-24T23:59:59.999Z"
"2019-05-23T00:00:00.000Z";"2019-05-23T23:59:59.999Z";"2019-05-23T22:47:00.000Z";"2019-05-23T08:20:01.000Z";"2781";0.3767361425;0.3831256103;0.3668054945;0.3812041468;1595345470.93;16055052179.0183;"2019-05-23T23:59:59.999Z"
"2019-05-22T00:00:00.000Z";"2019-05-22T23:59:59.999Z";"2019-05-22T01:03:01.000Z";"2019-05-22T22:08:00.000Z";"2781";0.3974927209;0.4074279935;0.3738786987;0.3766370096;2028827459.63;15862699532.8773;"2019-05-22T23:59:59.999Z"
